date,headline,content,url,source,country,primary_agenda,primary_category,political_categories,cultural_categories,political_score,cultural_score
2025-05-24,Klare for å rydde i nasjonalparken: – Mange synes det er utrygt her nå,"• Rundt 30 trær i Raet nasjonalpark har veltet eller står i fare for å falle etter stormen «Amy». • Skadene skaper utrygge forhold for turgåere, spesielt eldre og barnefamilier. • Oppryddingen forsinkes fordi Miljødirektoratet utarbeider en instruks for hvordan ryddingen skal gjennomføres. • Frivillige fra «Hoves venner» er klare til å rydde, men må vente på tillatelse fra myndighetene. • Nasjonalparkforvalteren forventer en plan fra Miljødirektoratet etter deres besøk denne uken. • Raet nasjonalpark har 250.000 besøkende årlig, og det er viktig å sikre trygg ferdsel i området. Oppsummeringen er laget av en KI-tjeneste fra OpenAI. Innholdet er kvalitetssikret av NRKs journalister før publisering. – Det er nok 30 trær som har veltet, eller står i fare for falle. Ved neste kraftige vind så ligger nok de over stien. Det sier leder i venneforeningen «Hoves venner» Svein Line. Han står på stien inne i Raet nasjonalpark og ser på skadene etter stormen «Amy». – Vi har jo vært klare for å rydde opp i flere uker nå, men myndighetene lar oss vente, sier han. Leder av venneforeningen Svein Line peker på at en del av trærne utgjør en risiko for turgåere etter stormen. – Se på dette store treet som ligger her. Det er jo en skikkelig rotvelt. NRK møter Line i det populære turområdet i Arendal. Han ser på et stort tre som har veltet over stien. – Dette treet her er et typisk eksempel på en velt som sperrer stien. Det fører umiddelbart til at det dannes nye stier, sier han. Ryddingen av det populære området drøyer blant annet fordi parkforvalteren har etterspurt en instruks fra Miljødirektoratet om hvordan det skal ryddes etter uvær som «Amy». Over en måned etter stormen, begynner reaksjonene å komme fra turgåere. – Vi har fått klar beskjed om at det er mange som kjenner det utrygt å gå her. Det presser mest på å få lagt ned de trærne som holder på å falle, sier han. Ifølge tellemaskinen som står like ved en av inngangene til parken, har Raet 250.000 besøkende i året. Mange er eldr",https://www.nrk.no/sorlandet/opprydning-i-raet_-_-mange-synes-det-er-utrygt-her-na-1.17637063,nrk,norway,cultural,arts,elections,arts,1,1
2025-05-08,Setter Etikkrådet på «pause»,"Ikke mer etikk(råd), takk. For nå. Hva er det egentlig som skjer? I 2004 fikk Oljefondet etiske retningslinjer (se faktaramme). Nå får det organet som skal passe på regelverket, beskjed av finansminister Jens Stoltenberg og stortingsflertallet om å sette alt på pause. Hva er det egentlig som skjer? Og hvorfor skal vi bry oss? Det siste er det enkelt å svare på. Oljefondet er på cirka 20.000 milliarder norske kroner og avkastning fra fondet betaler hver fjerde krone over statsbudsjettet – mer enn noen annen inntektskilde. Dette gir offentlig velferd her og nå. Hvis fondet fungerer som det skal, vil det kunne vare inn i evigheten og gi velferd også for våre barn, barnebarn, oldebarn, tippoldebarn og, ja, du skjønner poenget. Hva som skjer nå, er litt mer komplisert å svare på. Observasjon eller utelukkelse kan besluttes for selskaper der det er en uakseptabel risiko for at selskapet selv medvirker til eller selv er ansvarlig for: Det meste av Oljefondets verdier ligger i børsnoterte aksjer. Fondet er investert rundt 8500 selskaper over hele verden, og er et såkalt indeksnært fond. Det er det motsatte av et fond hvor meglere kjøper og selger seg inn og ut hver eneste dag. Oljefondet skal følge markedet, være langsiktig, tålmodig og diversifisert. De etiske retningslinjene bestemmer noen områder fondet ikke kan være investert i, som atomvåpen og tobakk. Men de gir også mulighet til å utelukke enkeltselskaper hvis de gjør noe som kan bidra til å bryte de etiske retningslinjene. Det er her problemet oppstår. Et uavhengig Etikkråd (se faktaramme) har som oppgave å undersøke selskapene og anbefale at fondet skal selge seg ut. Den endelige beslutningen tas av hovedstyret i Norges Bank. I dag varslet Stoltenberg rett og slett at hele Etikkrådet settes på pause. Frem til nye retningslinjer er på plass, vil ikke Oljefondet selge seg ut av enkeltselskaper utelukkende fordi de bryter de etiske retningslinjene. Finansministeren understreket i Politisk Kvarter at Oljefondet fortsat",https://e24.no/norsk-oekonomi/i/KME3mX/setter-etikkraadet-paa-pause,vg,norway,political,governance,"elections,governance",arts,3,1
2025-05-03,Football Manager 26: En revolusjon av en gammel klassiker,"På Tek finner du saker med annonselenker, hvor du enten kan kjøpe produktene vi har omtalt eller sammenligne priser. Det mener vi er relevant informasjon for våre lesere. Hvilke produkter Tek skal skrive om, og hva vi skal skrive om dem, velger journalistene og ingen andre. Men det er også viktig at du vet at hvis du klikker på en slik annonselenke til prissammenligning hos Prisjakt, eller kjøper et produkt etter å ha klikket deg inn til en butikk fra en av våre artikler, tjener Tek penger. Disse annonselenkene er alltid merket med «annonselenke». Det er viktig å understreke at når vi omtaler produkter på Tek, så er det fordi vi mener det er journalistisk interessant. Ingen kan kjøpe seg omtale i våre saker. I tester eller produktguider er hovedregelen i VG at vi kjøper eller låner produktet. Dersom det ikke er praktisk mulig, baserer vi omtalen på produktprøver vi har fått tilsendt. I så fall opplyser vi om hvilket produkt og hvorfor. Spillet er nesten ikke til å kjenne igjen. Endringene er mange – og det burde de være når det ikoniske spillet Football Manager gjør sitt comeback denne høsten. Spillet er det 21. i rekken i «Football Manager»-serien etter første utgivelse i 2004. Hvert år har det kommet ett nytt spill, utenom i 2025 da spillet ble utsatt og senere kansellert. Nå er de tilbake – og forventningene er store når Sports Interactive har fått to år til å utbedre spillopplevelsen. Spillet kommer ut 4. november. Vi har den siste uken fått teste beta-utgaven av spillet – og det tok tid å sette seg inn i alt. For spillet er nesten ikke til å kjenne igjen for en garvet FM-spiller. Førsteinntrykket er at det er rotete og mye å følge med på – og sette seg inn i. Trolig tar det bare tid å bli kjent med spillet på ny. Nedtrekksmenyene i toppen er endret fra tidligere spill. Portalen er «huben» i spillopplevelsen. Den største endringen i årets spill er at det nå er mulig å spille med kvinnelag. Riktignok ikke alle ligaer. Toppserien er blant ligaene som ikke er spill",https://www.tek.no/nyheter/sniktitt/i/xmx3jR/football-manager-26-en-revolusjon-av-en-gammel-klassiker,vg,norway,cultural,sports,,"arts,sports",0,3
2025-05-01,Jessica Simpson feirer alkostopp,"Den nysingle popstjernen (45) har vært edru i åtte år. «For åtte år siden tok jeg valget om å konfrontere, tilstå og gi slipp på de selvdestruktive delene av livet mitt som jeg selv hadde valgt», skrev Simpson til sine 6,2 millioner følgere på Instagram lørdag. «Den beslutningen gjorde det mulig for meg å leve livet mitt etter Guds plan fullt ut», la hun til og forklarte hvordan rusmisbruket svekket sansene hennes. «Alkohol dempet intuisjonen min, sto i veien for drømmene mine og forsterket frykten min for å stagnere.» A post shared by Jessica Simpson (@jessicasimpson) I dag er det troen som driver Simpson – som er pastordatter. «Både frykt og tro er noe vi føler, men kanskje ikke ser. Jeg er så glad for at jeg valgte tro fremfor frykt. Det var ikke i kampen jeg fant styrken min, men i overgivelsen.» Simpson brettet ut sin avhengighet av alkohol og piller i selvbiografien «Open Book» i 2020. Der skrev hun at hun var nær ved å ta livet av seg selv med drikking og tabletter – mye for å døyve psykiske ettervirkninger av påståtte seksuelle overgrep fra en familievenn i barndommen. Da hun i 2017 sluttet å ruse seg, hadde hun nådd et bunnpunkt. «Det var lett å slutte, for jeg var rasende på flasken. På hvordan den fikk meg til å gjøre hva alle andre ønsket, samtidig som jeg selv var nummen», skrev hun i boken. I januar ble trebarnsmoren separert fra ektemannen Eric Johnson (46). Informasjon om AI i VG-artikler",https://www.vg.no/rampelys/i/JbKPJ4/jessica-simpson-feirer-alkostopp,vg,norway,political,elections,elections,arts,2,1
2025-04-29,Dataspill,"– Det franske rollespillet «Clair Obscur: Expedition 33» topper manges lister for spillåret 2025. Det er lett å forstå hvorfor, mener vår spillkritiker Rune Fjeld Olsen. ANMELDELSE: «Clair Obscur: Expedition 33»",https://www.nrk.no/kultur/dataspill-1.13986044,nrk,norway,unclassified,,,,0,0
2025-04-27,Donald Trump,Ole Kristian Strøm Journalist,https://www.vg.no/tag/donald-trump-2,VG,norway,unclassified,,,,0,0
2025-04-23,"Sogndal-konflikt mot avslutning: Kommunedirektør kan få etterløn på 4,5 millionar","Konflikten mellom makttoppane har ridd saftbygda i Vestland som ei mare. På den eine sida står ordførar Stig Ove Ølmheim (Ap). På den andre står kommunedirektør Tor-Einar Skinlo. Tysdag kveld kan krangelen få eit slags punktum. Då skal eit ekstraordinært kommunestyremøte i Sogndal avgjere om kommunedirektør Tor-Einar Skinlo må gå frå jobben. På bordet ligg ein sluttavtale som ifølgje avisa Firda skal vere verdt over 4,5 millionar kroner. Her får du oversikt over saka: Det heile starta etter kommunevalet hausten 2023, då Stig Ove Ølmheim (Ap) blei ordførar. Etter eit par månader skjer det seg mellom han og Tor-Einar Skinlo, som har vore kommunedirektør sidan 2021. Før Skinlo fekk jobben, hadde kommunen mista seks rådmenn på tre år. Før jul i 2023 sender nokon eit varsel om at ordføraren har eit påstått rusproblem. Skinlo tek dette opp med Ølmheim i eit møte 18. desember 2023, der også varaordføraren er til stades. Ordføraren går sjølv ut i avisa Firda og nektar for skuldingane. I tillegg skuldar han kommunedirektøren for å fyre opp under rykta. 15. desember 2023 mottar ordføraren eit varsel mot kommunedirektøren. I den vidare prosessen gjennom vinteren er det full strid mellom ordføraren og kommunestyret, skriv Sogn Avis. Same vinter får ordføraren reaksjonar på at han har ein svært krass tone overfor Skinlo i eit møte, skriv Sogn Avis. Det er også isfront mellom han, varaordføraren og kommunedirektøren. Vidare skal ordføraren ha teke opp alle samtalar mellom han og Skinlo i 2024. Desse ville han i februar 2025 ikkje slette. I februar 2024 kjem eit nytt varsel, denne gang frå Fagforbundet mot Skinlo. Det handlar om dårleg arbeidsmiljø i kommuneleiinga, skriv Sogn Avis. I juli 2025 tapar kommunen ei arbeidslivsrettssak mot ein tidlegare tilsett som mista jobben sin. Han blei skulda for korrupsjon og «seksuelle handlingar». Kommunedirektøren får det glatte lag i dommen, ifølgje Sogn Avis. Skinlo skal ha delt «konstaterande, alvorlege og personsensitive opplysningar» fr",https://www.nrk.no/vestland/dette-er-dramaet-i-sogndal-rundt-kommunedirektor-tor-einar-skinlo-1.17638604,nrk,norway,cultural,arts,elections,arts,1,2
2025-04-10,Hjerte­skjærende vitne­fortelling,"Dokumentaren fra Geeta Gandbhir er hovedsakelig klippet sammen av opptak fra politiets «body cam» over en periode på to år. Det høres kanskje kjedelig ut å se en serie grovkornede, vinglete bilder, men «Den perfekte nabo» er fengslende fra start til rulletekst. PERFEKT NABO?: Lorincz kaller seg selv en perfekt nabo i dokumentaren. PERFEKT NABO?: Lorincz kaller seg selv en perfekt nabo i dokumentaren. Filmen starter med en nødsamtale om at en kvinne er skutt, og politiet rykker ut til kaos i nabolaget i Ocala i Florida. Deretter bruker filmskaperen tid på å nøste opp en historie som på overflaten fremstår som en tullete krangel mellom en eldre enslig kvinne og nabolagets lekende barn. Men som vi vet ender i drapet på en kvinne. RYKKER UT: Vi møter også Ajike Owens gjennom videoopptakene. RYKKER UT: Vi møter også Ajike Owens gjennom videoopptakene. En rekke nødsamtaler avslører et mønster av klager fra Susan Lorincz, en kvinne som leier en del av en flermannsbolig i en gate med mange barn. Det er ingen såkalte «talking heads» i denne dokumentaren, ingen eksperter som forklarer. HVERDAGSLIV: Flere av kameraene fanger opp barn som leker. HVERDAGSLIV: Flere av kameraene fanger opp barn som leker. I stedet serveres vi samtaler med vitner, naboer, barn, huseier og Susan selv, som alle får fortelle sin versjon. Det er også plass til småprat mellom betjentene og barna. Mot denne tilforlatelige bakgrunnen, oppleves det ekstra brutalt når vi midtveis brått kastes inn i skuddramaet igjen. Via videoopptakene fra politibilene, en nabos dørkamera og betjentenes brystkamera, kommer vi ekstremt tett på mennesker og små barn i akutt krise. DRONEBILDER: Filmen byr også på dronebilder, opptak av avhør, bilder fra rettsaken, mobilopptak og opptak fra dørkamera. DRONEBILDER: Filmen byr også på dronebilder, opptak av avhør, bilder fra rettsaken, mobilopptak og opptak fra dørkamera. Uten blod og gørr, men med et kikkhull inn i pust, prat og gråt. Det er så gripende at det er vanskelig å pu",https://www.nrk.no/filmpolitiet/anmeldelse_-_the-perfect-neighbor_-pa-netflix-1.17627890,nrk,norway,cultural,arts,,arts,0,2
2025-04-08,Fotograferte sjelden hvit gaupe,"Nå undersøker forskere om miljøfaktorer kan ha påvirket fargen. En amatørfotograf i Sør-Spania har tatt bilde av en hvit iberisk gaupeiberisk gaupePantergaupe eller iberiagaupe, også kalt «iberisk gaupe» og tidvis «spansk gaupe», er et monotypisk rovpattedyr i kattefamilien, der den inngår i gruppen ekte gauper. Arten er i dag endemisk til den iberiske halvøy, men har tidligere hatt en større utbredelse i Sør-Europa Kilde: Wikipedia, noe som har fått forskere til å undersøke om miljøfaktorer kan være årsaken til den uvanlige fargen. Ángel Hidalgo publiserte bildet på sosiale medier og beskriver det sjeldne dyret som «det hvite spøkelset i Middelhavsskogen», skriver The Guardian. Hidalgo oppdaget først dyret etter at han satt opp en «kamerafellen» i et skogsområde nær byen Jaén. Opptaket varte bare noen sekunder, men det var nok til å se en gaupe med hvit pels og mørke flekker. – Fra da av brukte jeg all fritiden min på det, sier Hidalgo. Etter måneder med leting fikk han endelig øye på dyret etter en regnfull natt. – Da jeg så en «hvit iberisk gaupe» for første gang, med sin snøhvite vinterpels og gjennomtrengende øyne, ble jeg lamslått. Jeg kunne ikke tro det jeg så, forteller han. Javier Salcedo, koordinator for EU-prosjektet LIFE Lynx-Connect, sier at gaupen er en hunn ved navn Satureja som ble født i 2021. Hun hadde normal farge ved fødselen, men pigmenteringen endret seg på et tidspunkt. Les også: Gaupe påkjørt – av Jaguar – Det er verken albinisme eller leukisme, sa Salcedo til avisen El País. – Vi undersøker hva som kan ha skjedd. Vi tror det kan være relatert til eksponering for noe miljømessig. Den iberiske gaupen har gått fra å være nesten utryddet til å bli flyttet fra «truet» til «sårbar» på den globale rødlisten i fjor. Informasjon om AI i VG-artikler",https://www.vg.no/nyheter/i/4Bnqr6/sjelden-hvit-gaupe-fanget-paa-kamera-i-spania,vg,norway,political,foreign_policy,foreign_policy,arts,2,1
2025-03-31,Genoveva Casanova krever millioner etter Frederik-bildene,"To år etter at bildene av kong Frederik og den spanske modellen ble spredd verden over, er rettssaken mot det spanske ukebladet i gang. I 2023 ble kong Fredrik av Danmark (den gang kronprins) observert i Madrid sammen med den meksikanskfødte modellen og TV-kjendisen Genoveva Casanova (48). Det spanske ukebladet Lecturas publiserte en rekke bilder av den daværende kronprinsen utendørs sammen med Casanova, og besøket skal angivelig ha sett ut som et privat besøk. Bildene ble spredd verden over, men Casanova gikk raskt ut mot spekulasjonene om et romantisk forhold og sa at hun og Frederik bare er venner. – Jeg benekter kategorisk utsagnene som antyder et romantisk forhold mellom kronprins Frederik og meg, sa hun den gang. Det danske kongehuset har ikke kommentert saken, og understrekte at de ikke uttaler seg om rykter. To år etter at det spanske ukebladet publiserte bildene, har rettssaken startet. Casanova har saksøkt ukebladet og krever én million euro, tilsvarende 11,7 millioner norske kroner. Det melder den spanske avisen El Economista. Les også: Kong Frederiks venninne i Spania: – Har trengt fred og ro – Jeg kan kun si at hun krever en million euro, og at jeg i min forklaring har forsvart den journalistiske relevansen av historien, sier Lecturas ansvarlige sjefredaktør Luis Pliego til den spanske avisen. Saksøksmålet teller 400 sider med klager mot spanske medier som alle har publisert historier om den hyggelige kvelden som Danmarks daværende kronprins og den meksikanskfødte modellen hadde i november 2023. Ifølge Pliego har totalt 16 personer vært i retten for å avgi forklaring. Casanova var ikke blant dem. Informasjon om AI i VG-artikler",https://www.vg.no/rampelys/i/4Bndjg/genoveva-casanova-krever-millioner-etter-frederik-bildene,vg,norway,cultural,lifestyle,"foreign_policy,defense","lifestyle,arts",2,2
2025-03-24,Fekk forslag om å brenne ned diktarheim – no ber museum politiet om råd,"Det går føre seg eit oppgjer i bygda Surnadal etter at det kom fram alvorlege overgrepsskuldingar mot den kjende diktaren og forfattaren Hans Hyldbakk. – Når vi blir gjort oppmerksam på at det blir oppfordra til lovbrot, må vi ta grep for å sikre så godt som mogleg, seier direktør for Nordmørsmusea, Eigunn Stav Sætre. Til lokalavisa Driva uttalte tidlegare kultursekretær Dordi Skuggevik tidlegare i haust at diktarheimen Kleiva burde brennast ned. Nordmørsmusea har råderett over Kleiva. No har museumsdirektøren bede politiet og brannvesenet om råd for å sikre eigedommen. Eigunn Stav Sætre, direktør for Nordmørsmusea. Av eit brev til politiet nyleg går det fram at museet vil vite om politiet har mistanke om auka risiko for hærverk mot den avsidesliggande eigedommen. – Det er ein utsett eigedom. Vi har sjølvsagt gått gjennom heile eigedommen, og dobbeltsjekka at alt av brannsløkkingsutstyr og anna er på plass og oppdatert, seier Stav Sætre. – Alt av interesse når det gjeld kulturarv er ute der oppe som vi treng å ta vare på der oppe. Men det er klart, bygningsmassen i seg sjølv er òg verdifull. Det er ei bekymring vi har, seier Stav Sætre. Diktarheimen Kleiva ligg fint til med utsikt over Surnadal. Det var altså tidlegare kultursekretær i Surnadal, Dordi Skuggevik, som tidlegare i haust foreslo å brenne ned diktarheimen. Til NRK forklarer ho at ho framleis meiner det er eit godt forslag, men strekar under at ei nedbrenning eventuelt må skje i offentleg regi. – Kleiva har hatt si tid, og ho er ferdig. Det hadde vore mest reinsleg og reieleg å brenne plassen. Dordi Skuggevik ønsker ei nedbrenning av Kleiva, men ikkje hærverk. Her held ho eit bilde av Hyldbakk og ho sjølv. – Er du redd for at folk kan ta det som ei oppfordring til å gjere hærverk? – Nei, så dumme er ikkje folk, svarer Skuggevik. Politistasjonssjef Olav Hals i Surnadal seier til NRK at politiet ikkje vurderer at det er nokon stor sjanse for at bustaden til Hans Hyldbakk går opp i flammar. – Vi har ikkje mo",https://www.nrk.no/mr/nordmorsmusea-ber-politi-og-brannvesen-om-rad-for-a-sikre-hyldbakk-heimen-kleiva-i-surnadal-1.17638774,nrk,norway,cultural,cultural_identity,foreign_policy,"cultural_identity,arts",1,2
2025-03-09,"Haaland avfeier Messi og Ronaldo-sammenligning: –⁠ Nei, nei!","Erling Braut Haaland dro opp jantelovenjantelovenLoven går ut på at ingen skal tro at de er bedre enn andre, eller tro at de kan noe mer enn andre. Skrevet opprinnelig av Aksel Sandemose i 1933, og ble presentert først i En flyktning krysser sitt spor. dagen før gjensynet med Dortmund. – Jeg er en norsk fyr og tror ikke at jeg er noe bare fordi jeg scorer mål. Så enkelt er det. Jeg er bare Erling og det er noe som aldri vil endre seg, sier Haaland på pressekonferansen dagen før Champions League-møtet med gamleklubben Dortmund borte. Det er ikke ofte Haaland er på pressekonferanse. Han startet med å si «Hei, folkens! Guten tag! Er det noen tyskere her?!». Haaland ble spurt om han tenker på rekordene han kan slå. – Jeg hadde vel 57 mål en sesong, men jeg tenker ikke så mye på det. Jeg fokuserer på neste kamp og det er sånn jeg må tenke. Så fikk han spørsmål der noen av journalistene valgte å trekke paralleller mellom ham, Lionel Messi og Cristiano Ronaldo. Da trakk nordmannen kraftig i nødbremsen. – Nei, nei, langt ifra. Ingen er i nærheten av de to, så det er nei, sier Haaland. Også Ronaldo har fått spørsmål om det samme: Hans store mål i livet er ikke å bli rangert som den aller beste, men å spille mesterskap med Norge. – Mitt hovedmål i karrieren er å hjelpe Norge til å komme seg til VM og EM. Jeg var ikke født da det skjedde sist. Jeg er den samme personen som jeg var før, men har selvsagt mer erfaring. Jeg er den samme Erling, men med mer erfaring, sier han. Pep Guardiola skrøt av Haaland da han møtte pressen like før Haaland. – Det er vanskelig å finne en virkelig verdensklassespiller som samtidig er utrolig ydmyk. Jeg vet at han kommer til å score mål og ha stor innflytelse på laget, men jeg hadde følelsen av at han alltid tenkte på hva som var best for laget. Det er sjelden å finne hos spillere med denne evnen. Erling er sånn. Han sier at denne egenskapen overrasket ham. – Normalt tenker spisser bare på mål. Det er fortsatt den beste måten å hjelpe oss på, men",https://www.vg.no/sport/i/lw8E6L/haaland-avfeier-messi-og-ronaldo-sammenlikning-nei-nei,vg,norway,political,elections,elections,arts,2,1
2025-02-23,Oh la la – for et mesterverk!,"Det er sommer. Jeg er rundt 13 år gammel, og jeg ligger på et svaberg på Hvaler og leser «Den uendelige historien». Måkeskrikene og bølgesuset forsvinner. Jeg suges inn i historien, på samme måte som Bastian. Kraften i dette altoppslukende universet fyller hele meg. Det er et av mine aller sterkeste barndomsminner. Det er en følelse jeg har jaget hele livet. EKSPEDISJON: Lune, Maelle, Gustave, og Sciel er fire av karakterene som legger ut på ferd i «Clair Obscur: Expedition 33». Nå har jakten ført meg til den franske regissøren Guillaume Broche og det fantastiske «Clair Obscur: Expedition 33». Det er en episk, svulmende spillopplevelse som ville ha fått Jules Verne til å humre frydefullt i skjegget. Vi er i en La Belle Époque-inspirert verden hvor levealderen til innbyggerne på øya Lumière blir ett år lavere for hvert år som går. Du kan se tallet 33 på et tårn langt i det fjerne. Det er den årlige «Gommage». Alle som er 33 år eller eldre oppløses og forsvinner. Det begynner å haste. Tallet blir én lavere for hvert år som går. UTRYDDELSE: Når «klokken» tikker 33, utslettes alle som er 33 år eller eldre (hvis videoen ikke spiller av kan du skru av strømsparing og oppdatere siden). Du blir en del av den årlige ekspedisjonen som sendes til fastlandet for å forsøke å stanse The Paintress og hennes nådeløse nedtelling til utslettelse. De 67 forrige ekspedisjonene har feilet. Det som venter er en fantasiverden som får meg til å måpe over kreativiteten og den eksplosive skapergleden som ligger bak. Dette er en av de best realiserte og mest givende interaktive verdenene jeg har besøkt noen gang. Men det er et ubarmhjertig mørke her også. Opplevelsene veksler mellom livsbejaende fest og dyster, hjerteskjærende død. FRI UTFORSKING: Skapningen Esquie blir raskt en viktig del av ekspedisjonen. Han gjør det mulig å utforske det enorme kartet til lands, til vanns og – etter hvert – i luften. Denne balansegangen stiller ekstremt store krav til manuset, rollefigurer og dialog, og de",https://www.nrk.no/anmeldelser/anmeldelse_-_clair-obscur_-expedition-33_-1.17631225,nrk,norway,cultural,arts,elections,arts,1,1
