date,headline,content,url,source,country,worldview_score
2025-06-28,8 av 10 p-plassar borte med dagens reglar,"– Stopp MDG-galskapen, tornar Framstegspartiets Ingeborg Bjørnevik. – Eg seier som Erna: Eg ville ikkje brukt akkurat dei orda, seier byutviklingsbyråd James Stove Lorentzen (H). Han og byrådet jobbar for tida med å mjuke opp dagens reglar og tillate meir parkering i nye byggeprosjekt. I det same byrådet sit Venstre. Venstre har – i motsetning til byrådspartnar Høgre – sagt ja til dagens svært restriktive parkeringsreglar. Saman med blant anna MDG. – Enda ein gong er det full splitting og borgarleg kaos. Mens Frp og Høgre vil sleppe biltrafikken laus, vil Venstre halde igjen, konstaterer MDGs gruppeleiar Sirin Stav. OPPGITT: Sirin Stav er MDGs gruppeleiar i Oslo bystyre og leiar samferdsels- og miljøutvalet. Dermed er bordet dekt for ein ny, heftig parkeringskrangel i Oslo. Til nå har mykje handla om at gateparkering blir borte til fordel for raud asfalt og nye sykkelfelt. Striden denne gongen står om kor mykje parkering som skal vere lov når ein bygger nye bustader og butikkar, skular og sjukeheimar. Vi ser same problematikk mange stader i landet. Den blei sett på spissen i saka om det planlagde Ikea-varehuset i Stavanger. Det får 183 parkeringsplassar for bil. Oslo Handelsstands Forening har fått Vista Analyse til å sjå på verknadene av den nye parkeringsnorma som blei innført i Oslo i 2022. Den la strenge avgrensingar på kor mange parkeringsplassar som kunne byggast ved nye bustader, forretningar og institusjonar som skolar og sjukeheimar. Derimot blir utbyggarane pålagde å sikre mange parkeringsplassar for sykkel. Konklusjonen er at dersom alle daglegvarebutikkar i Oslo skulle blitt etablerte med dagens reglar, ville 5300 av 6500 parkeringsplassar vore borte. For betre å forstå saka tar vi turen vestover i byen. Der opna Meny Gressbanen i Holmenkollveien i november i fjor. Butikken er sprengd ned i bakken saman med ein parkeringskjellar med 45 bilplassar. P-HUS: Både butikken og parkeringshuset er sprengt ned i bakken på Holmen. På toppen har Ready fått ein flun",https://www.nrk.no/stor-oslo/byradet-med-nye-parkeringsreglar-for-oslo-1.17631635,nrk,norway,2
2025-05-01,Jessica Simpson feirer alkostopp,"Den nysingle popstjernen (45) har vært edru i åtte år. «For åtte år siden tok jeg valget om å konfrontere, tilstå og gi slipp på de selvdestruktive delene av livet mitt som jeg selv hadde valgt», skrev Simpson til sine 6,2 millioner følgere på Instagram lørdag. «Den beslutningen gjorde det mulig for meg å leve livet mitt etter Guds plan fullt ut», la hun til og forklarte hvordan rusmisbruket svekket sansene hennes. «Alkohol dempet intuisjonen min, sto i veien for drømmene mine og forsterket frykten min for å stagnere.» A post shared by Jessica Simpson (@jessicasimpson) I dag er det troen som driver Simpson – som er pastordatter. «Både frykt og tro er noe vi føler, men kanskje ikke ser. Jeg er så glad for at jeg valgte tro fremfor frykt. Det var ikke i kampen jeg fant styrken min, men i overgivelsen.» Simpson brettet ut sin avhengighet av alkohol og piller i selvbiografien «Open Book» i 2020. Der skrev hun at hun var nær ved å ta livet av seg selv med drikking og tabletter – mye for å døyve psykiske ettervirkninger av påståtte seksuelle overgrep fra en familievenn i barndommen. Da hun i 2017 sluttet å ruse seg, hadde hun nådd et bunnpunkt. «Det var lett å slutte, for jeg var rasende på flasken. På hvordan den fikk meg til å gjøre hva alle andre ønsket, samtidig som jeg selv var nummen», skrev hun i boken. I januar ble trebarnsmoren separert fra ektemannen Eric Johnson (46). Informasjon om AI i VG-artikler",https://www.vg.no/rampelys/i/JbKPJ4/jessica-simpson-feirer-alkostopp,vg,norway,2
2024-04-29,Fortvilar over arkeologiske funn: – Alt stoppar opp,"I kystkommunen Bremanger på Vestlandet er det i nær alle krikar og krokar spor etter menneska som levde her for fleire tusen år sidan. Når funn blir gjort av arkeologar i forkant av utbyggingsplanar, kan resultatet verte varig vern av området, eller så blir det etter kvart frigitt. Uansett utfall, forseinkar funna utbyggingsplanane. I Bremanger veks frustrasjonen. Det siste tilfellet som har sett sinna i kok: Ein ny, lenge etterlyst miljøstasjon. Fylkesarkeologane varsla kommunen tidleg om at det ville vere kulturminne i jorda. Politikarane gjekk likevel vidare i prosessen. Arkeologane seier dei tidleg varsla Bremanger kommunen om at det ville vere kulturminne ved Skatestraumen. Her frå registreringsarbeidet tidlegare i sommar, der Ragnhild Egeland Torp er i sving. No har arkeologane gjort eit «omfattande funn» med fleire tusen år gamle gjenstandar. Dei har varsla at dei vil sette foten ned om politikarane går vidare med planane. Det var Firdaposten som skreiv om saka først. Arkeologane har gjort «omfattande funn» ved Skatestraumen, fortel arkeolog Lars Jølle Berge. Dei har mellom anna i funne store mengder pilspissar, økser, og knivar. – Aktivitetane som har gått føre seg i området, er dokumentert til 5400 f.Kr. til 3500 f.kr, fortel Bjerge. Den største steinen på bildet blei truleg nytta til sliping av reiskap. Lokalpolitikar Magne Kjerpeset i Bremanger synest det er stas med funna, men fortvilar over konsekvensane: – Vi kan ikkje leve i ein bonderomantikk. Alt stoppar opp, og vi blir bundne på hender og føter. Ei rekkje andre politikarar stemmer i. – Mange synest det er fortvilande at vi ikkje får til noko som helst fordi det blir funne pilspissar og andre kulturminne. Vi kan ikkje bandlegge området i all æve seier Kjerpeset. Formannskapet i kommunen etterlyser no eit smidigare regelverk. Dei vil ta vare på kulturminna, til dømes i eit visningssenter eller i eit museum, og på den måten få nytta tomta. Bremanger-ordførar Anne Kristin Førde seier ho saknar eit over",https://www.nrk.no/vestland/arkeologiske-funn-kan-stoppar-miljostasjon-og-fleire-industriprosjekt-i-bremanger-1.17552084,nrk,norway,2
2024-04-10,Norge på rentetoppen: – Skiller seg ut,"Norge har ikke behov for flere rentekutt, mener sjeføkonom i storbanken J.P. Morgan. Oppsummeringen er laget av AI-verktøyet ChatGPT og kvalitetssikret av E24s journalister Sjeføkonom for Skandinavia i J.P. Morgan, Morten Lund, venter at Norges Bank vil holde styringsrenten uendret ut sin prognoseperiode, altså til slutten av 2026. Torsdag kunngjør Norges Bank rentebeslutningen. Styringsrenten ligger på 4 prosent etter at den har blitt satt ned to ganger i år, først i juni og deretter i september. Dermed ligger Norges rente helt i toppen når man sammenligner med renten til de viktigste handelspartnerne i euroområdet, Sverige, USA og Storbritannia. – I bunn og grunn mener vi at norsk økonomi ikke har behov for flere rentekutt, sier Lund til E24. Lund venter også at RiksbankenRiksbankenSveriges sentralbank og Den europeiske sentralbanken vil holde renten i ro, men ser for seg to ytterligere rentekutt fra både den amerikanske sentralbanken (Fed) og den britiske sentralbanken Bank of England. – Norges Bank skiller seg ut ved kun å ha gjennomført to rentekutt så langt, og sammen med Bank of England og Fed ventes det at sluttpunktet for renten vil ligge over anslagene for nøytral rentenøytral renteEt teoretisk beregnet rentenivå som holderi økonomien i balanse, altså hverken stimulerer eller bremser økonomien. , sier Lund. – For Norges del skyldes dette solid vekst over potensialet, vedvarende høy inflasjon, et robust arbeidsmarked og høye lønninger, sier han. Selv har Norges Bank signalisert at det trolig kommer flere rentekutt etter hvert, men ikke før neste sommer. Det blir også færre kutt enn tidligere antatt, viste sentralbankens siste prognoser. – Vi er i en ganske god økonomisk situasjon, og har for høy inflasjon. Da ligner vi litt på landene i samme situasjon, sier sjeføkonom Marius Gonsholt Hov i Handelsbanken – Dagens rente og rentedifferanserentedifferanseForskjellen i rente mellom Norge og handelspartnere. er på det som historisk har vært et ganske normalt niv",https://e24.no/norsk-oekonomi/i/OoLRxE/norge-paa-rentetoppen-skiller-seg-ut,vg,norway,2
2023-10-17,Koteng om RBKs situasjon: –⁠ Sørgelig,"Tidligere RBK-sjef Ivar Koteng har selv opplevd bannere mot seg. Nå sender han et stikk til de han mener «vet best». – De som gjør dette er jo folk som «vet best». Fotballengasjementet består av at folk «vet bedre» enn treneren. De henger opp banner, mens vi andre kan være litt i tvil, sier Koteng noe syrlig til VG. – Fotball er komplekst. Det er ingen enkle svar, fortsetter han. Han var styreleder i RBK i ti år frem til han ga seg i 2022. Som klubbens øverste sjef tok klubben fire seriegull på rad fra 2015, men han ble også gjenstand for kritikk mot slutten av RBK-karrieren. Slik RBK-leder Tore Berdal opplevde mandag morgen, opplevde Koteng i 2021 å lede et styre som fikk klar beskjed i form av store bannere på klubbhuset. «Styret - en skam for byen» og «Avgå» var påskriften den gang. — Jeg brydde meg ikke om det. Du kan ikke bry deg om det om du skal jobbe i Rosenborg. Vi skal være glad for at det er et stort engasjement rundt klubben. Men Tore er ikke en som skaper fryktkultur, sier Koteng. Det var Koteng som i sin tid fikk nåværende sjef Tore Berdal inn i Rosenborg, etter at Berdal hadde jobbet i eiendomskongens selskap. Berdal er fortsatt styreleder i flere Koteng-eide selskaper. Koteng mener tvert imot at Berdal har gjort en god jobb og peker på at RBK har gjort endringer som gjør at hovedtrener og sportslig leder nå rapporterer til Berdal, som alene rapporterer til styret. – Det har vært en svært vanskelig jobb både sportslig og økonomisk. Så har klubben omorganisert litt som gjør at Tore er den som rapporterer til styret. Det gjør det vanskeligere når man står alene, mener Koteng. Kritikken fra omgivelsene kommer etter at sesongen til Rosenborg har krasjlandet. Alfred Johanssons poengsnitt i Eliteserien i år er svakere enn mannen han erstattet for to år siden. Tallenes tale gir et nesten like klart budskap som en banner på Brakka: Disse har ledet Rosenborg som hovedtrenere siden sist klubben tok seriegull: 52 poeng på 30 kamper = 1,73 i snitt 1 poeng på 3 ka",https://www.vg.no/sport/i/8qblv2/ivar-koteng-om-rbk-bannerne-de-som-gjoer-dette-er-jo-folk-som-vet-best,vg,norway,2
2023-05-19,Jeg har aldri ønsket å totalforby abort,"MeningerUnge meninger VG-kommentator Shazia Majid tar feil om meg, og om abortdebatten. VG-kommentator Shazia Majid mener reaksjonene på mine uttalelser om abort representerer et «sunt raseri». Selv skriver hun en kommentar så preget av feilslutninger og stempling, at det dessverre minner mer om et blindt raseri. Bakgrunnen er at jeg har sagt at jeg håper at jeg velger å beholde barnet, dersom jeg blir gravid etter noe så grusomt som en voldtekt. Det er et personlig standpunkt som bygger på en etisk vurdering om at ethvert barn er verdifullt uansett hvordan det blir til. En vurdering som jeg, naturlig nok, håper at også andre deler. Men som jeg har presisert utallige ganger, så har jeg ikke kommet med noe politisk forslag, eller med et ønske om et lovforbud. Verken KrF, KrFU eller jeg selv ønsker å innføre noe totalforbud mot abort, eller politisk pålegge noen å bære fram et barn i en slik situasjon. «Tåler vi ikke et slikt utsagn om abort og menneskesyn, er noe blitt fullstendig galt i vår samfunnsdebatt» skrev nylig professor ved UiA Paul Leer Salvesen til Fedrelandsvennen. Jeg kunne ikke vært mer enig. Majid i VG ser annerledes på det: «Dersom flertallet ikke reagerer kraftig på slike meninger, har vi fått et bakstreversk, forkvaklet og kvinnefiendtlig samfunn», skriver hun. Vi har fått et «samfunn som har glemt menneskerettighetene». Ja til og med et «religiøst fanatisk samfunn» (..) Seriøst? Dette vitner bare om Majids manglende toleranse for ulike syn. Deretter kommer Majid med en utlegging om Islam, Koranen og det Britiske Fatwa rådet, som representerer et syn som visstnok er å foretrekke framfor et verdikonservativt syn i slike saker. Majid må gjerne mene det, men jeg tror likevel flertallet her i landet vil foretrekke å leve i en kulturkrets formet av et kristent menneske- og kvinnesyn, framfor et land med islamske lover. Det er bare å ta en titt på flere land i midtøsten. Videre skriver Majid at abort kun er et moralsk, ikke et politisk spørsmål. Da forstå",https://www.vg.no/nyheter/i/B07lBl/jeg-har-aldri-oensket-aa-forby-abort,vg,norway,2
2022-10-12,Slik skal ulykkestallet ned: Farten reduseres umiddelbart på elsparkesykler i Oslo,"Farten og akselerasjonen på elsparkesykler skal reduseres. Det er byrådet i Oslo og selskapene Voi, Ryde og Bolt blitt enige om mandag. Her er tiltakene som skal redusere ulovlig og uvøren bruk av elsparkesykler: – Tiltakene de nå legger frem, vil innføres umiddelbart, sier byråd for miljø og samferdsel i Oslo Marit Vea (V) til VG. Maks lovlig hastighet på en elsparkesykkel i Oslo er i dag 20 km/t. Samferdselsbyråd (V) i Oslo Mandag ettermiddag er appen til Voi nede i en kort periode, men det ble raskt fikset. – Alt er oppe og går nå. Det var ikke mange minuttene, men en kort nedetid som følge av de første endringene i tråd med tiltakspakken for reduserte ulykker, skriver kommunikasjonssjef i Voi, Øystein Sundelin, til VG. Høyre-Venstre-byrådet i Oslo besluttet i fjor høst å doble antall elsparkesykler som er tilgjengelig for utleie. Fra 12. april i år ble antallet økt fra 8000 til 16.000. Fra samme dato har ulykkestallene skutt i været. Over tusen personer er behandlet etter skader med elsparkesykkel i Oslo hittil i år. Det er langt over en dobling siden i fjor. 16. oktober sto elsparkesykkel-aktørene skolerett for byråd Marit Vea (V). Nå har selskapene som kommet ut av tenkeboksen. – Vi ønsker å være en del av løsningen, ikke problemet. Ved å innføre disse tiltakene viser vi at vi tar samfunnsansvaret vårt på alvor, sier lederne i Voi, Ryde og Bolt. Effekten av tiltakene skal evalueres til våren. – Nå handler det om å levere på de forventningene, sier Jens Öhgren i Bolt, Tobias W. Balchen i Ryde og Øystein R. Sundelin i Voi. Alle brukere vil få instruks om ikke å kjøre på fortau, før de kan starte en tur. Selskapene innfører saktesoner på Langkaia, Aker Brygge, Stortorvet og i Lille Grensen og Spikersuppa i Oslo sentrum: Der vil elsparkesykkelen automatisk senke farten. Brukere som konsekvent feilparkerer vil bøtelegges og automatisk nektet å leie elsparkesykler. – Lavere terskel for utestengelse betyr at 4000 brukere vil bli utestengt allerede før nyttår, opplyse",https://www.vg.no/nyheter/i/pPJ02X/slik-skal-ulykkestallet-reduseres-farten-reduseres-umiddelbart-paa-elsparkesykler-i-oslo,vg,norway,2
2021-07-10,Nå får Sør-Norge sin egen hær-brigade,"Denne uken starter Forsvaret oppbyggingen av Brigade Sør. For første gang på mer enn 20 år får Hæren en ny mobiliserbar brigade. Ifølge sjefen for Hæren, generalmajor Lars Lervik, vil Brigade Sør bestå av reservister. Det blir altså ikke en stående avdeling med heltids-soldater, men en brigadebrigadeEn brigade er en større militæravdeling, en større hæravdeling som består av flere bataljoner eller regimenter, og er organisert for strid. Ordet «brigade» kommer fra italiensk «brigata» som betyr strid. som kan mobiliseres ved behov, og som er regelmessig trent til å fungere sammen. – I første omgang tar vi sikte på å utruste de med personlig bekledning, utrustning og våpen. I neste omgang skal vi tilføre lags-, tropps- og avdelingsmateriell så raskt dette er tilgjengelig. Slik starter vi å bygge stridsevne og avdelingstilhørighet, sa Lervik da han presenterte den nye brigaden i Oslo Militære Samfund mandag kveld. Med kong Harald på første rad, forklarte Lervik hvordan han som sjef for Hæren tenker å øke Forsvarets volum og utholdenhet. Brigade Sør ble vedtatt opprettet av Stortinget, som en del av den nye langtidsplanen for Forsvaret. Ifølge denne planen skal landforsvaret om noen år ha tre brigader: Den stående styrken i Brigade Nord, den nye Finnmarksbrigaden som bygges opp i nord, og etter hvert Brigade Sør. – Skal vi lykkes med å øke vårt volum og vår utholdenhet, må vi bli bedre på å utnytte reservister – organisert i mobiliseringsavdelinger. Vi ser på hvordan Hæren gjorde dette tidligere, men kanskje enda viktigere er det at vi lærer av HVs erfaring innenfor dette området. Lervik sier til VG at den nye brigaden handler om å kunne skalere opp Forsvaret i krise eller krig. – I vår vurdering mener vi at det er bedre for kongeriket Norge, samlet sett, å sette den opp med reservepersonell i stedet for å lage en stående brigade til. – Den er ikke brigaden for Sør-Norge, men kan brukes for å forsterke Nord-Norge om vi trenger det. Den kan brukes utenfor landets grenser,",https://www.vg.no/nyheter/i/zAR5Rb/naa-faar-soer-norge-sin-egen-haer-brigade,vg,norway,2
2025-07-11,Förslag: Slarv med a-kassan ska ge straffavgift,"En utskrift från Dagens Nyheter, 2025-11-05 12:12 Artikelns ursprungsadress: https://www.dn.se/sverige/forslag-slarv-med-a-kassan-ska-ge-straffavgift/ Den som slarvar eller fuskar med arbetslöshetsersättningen ska kunna få en sanktionsavgift, föreslår regeringens utredare. Är du redan prenumerant, logga in för att fortsätta läsa. Läs DN +Allt 2 mån för 9 kr. Sedan för halva priset i ett halvår, endast 125 kr/mån. Därefter ord. pris 249 kr/mån. DN.se, Expressen.se, lokala nyhetssajter och mer ingår. Läs DN +Allt 2 mån för 9 kr. Sedan för halva priset i ett halvår, endast 125 kr/mån. Därefter ord. pris 249 kr/mån. DN.se, Expressen.se, lokala nyhetssajter och mer ingår.",https://www.dn.se/sverige/forslag-slarv-med-a-kassan-ska-ge-straffavgift/,DN,sweden,2
2025-04-27,Javascript är avstängt,"På tio år har polisens budget nästan fördubblats, men antalet uppklarade brott minskat. ICA-handlaren Robert Larsson i Stenungsund känner sig maktlös när personer plockar på sig kött och andra varor i hans butik. Han polisanmäler, men åtta av tio anmälningar läggs ner, trots att de misstänkta fångas på film. Kioskägaren intill har slutat polisanmäla och har en egen metod för att sätta dit snattarna. Enligt Svensk Handel stjäls varor för 30 miljoner varje dag i butiker runt om i Sverige. En tredjedel av de anmälda stölderna klaras upp, ofta när tjuven tagits på bar gärning. Men många stölder anmäls inte. En majoritet av handlarna, 76 procent, anmäler inte på grund av att de tappat tron på rättsväsendet, enligt Svensk Handels enkät. – Jag skulle ju önska att polisen var mera på. Att vi samarbetade på ett bättre sätt och kände att vi hade dem med oss, säger handlaren Robert Larsson. Han har exempel på fall där de misstänkta tjuvarna fångas av övervakningskameror när de plockar i köttkylen. Kött för tusentals kronor försvinner och Robert Larsson har till och med namn och adress till en misstänkt. Ändå läggs utredningen ner utan att den utpekade kontaktats, med motiveringen ”misstänkt okänd”. – Vadå okänd? Vi vet vad han heter. Vi vet vart han bor. Jag förstår det inte, säger han. Se programmet ”Vardagstjuvar” på SVT Play Problemet är att de misstänkta försvinner ur bild på övervakningsfilmen och personalen inte vet exakt hur de ska ha fått ut köttet ur butiken. – Ser jag dem gå och plocka bara, och jag ser dem gå ut men vet inte om de tagit något på sig, då blir det svårt att ens säga att ett brott är begånget, säger Tomas Granlund, förundersökningsledare med mångårig erfarenhet av mängdbrott. Kioskägaren Karsten Richter har slutat polisanmäla snatterierna, istället tar han till en kontroversiell metod: Enligt Tomas Granlund har beviskraven ökat med åren. – På 70-talet fanns det inga övervakningsfilmer. Man dömde snattare på muntlig bevisning när någon hade sett vad de ",https://www.svt.se/nyheter/granskning/ug/har-fangas-misstankta-tjuvarna-pa-film-men-polisen-lagger-ner,SVT,sweden,2
2025-02-26,Javascript är avstängt,"23-årige Kristinehamnsbon och lärarstudenten Elias Storm reser runt i Värmland för att samla in och bevara utdöende dialekter. Nu prisas han för sitt engagemang med ett kungligt stipendium. SVT följde med honom på en studieresa till Nyskoga socken. – Dialekten säger väldigt mycket om lokalhistorien, säger han. Eva Eriksson i Digerberget i Nordvärmland är en av få personer som fortfarande kan tala någon form av Nyskogamål. I hennes fall är det Digerbergsmålet, en dialekt som färgats av platsens finska arv och som talas i Nyskoga socken. Nu ska 23-årige Elias Storm anteckna ord och spela in Evas dialekt för att bevara den för kommande generationer. Varför är det viktigt tycker du? – Språket är en viktig del av lokalidentiteten. När alla talar mer och mer likt, som vi gör idag så blir det inte samma gemenskap kring språk eller förankring i historien, säger Elias. ”Hunn ha bit han, men hunn bet han” – i klippet hör du smakprov av Digerbergsmålet. Både Elias och Eva lyfter hur dialekter kan bidra till gemenskap, tillhörighet och identitet. – När jag träffar de som talar riktig dialekt, det känns så gôtt, det känns hemma, säger Eva. Men hon har också erfarenhet av att dialekten kan bidra utanförskap. – Absolut, det har jag känt. Det var inte riktigt fint att tala den här ”finndialekten”. Vissa försökte härma och man förstod att det inte var nåt positivt, säger hon. Det är Kungliga Gustav Adolfs Akademien för svensk folkkultur som tilldelar Elias stipendiet på 60 000 kronor – något som kom som en överraskning då han inte själv sökt det. Pengarna vill Elias använda för att studera och skriva en uppsats om Nyskogadialekten, han har tidigare skrivit en bok om sin egen dialekt Ölmemålet, och framöver vill han också dokumentera andra värmländska blandmål. Utdelningen sker den 6 november i Rikssalen vid Uppsala slott. – Jag är inte gôrbekväm i den sortens sammanhang, men det ska nog bli trevligt hoppas jag, säger Elias som känner sig mycket hedrad. Uppdaterad5 november 2025 kl 0",https://www.svt.se/nyheter/lokalt/varmland/elias-storm-23-vill-bevara-utdoende-varmlandska-dialekter-prisas-med-stipendium,SVT,sweden,2
2025-01-10,Javascript är avstängt,"Regeringen har aktiverat civilplikten för elförsörjning och nu utbildas elektriker för att säkra elnätet vid krig.– Det känns stort att vi nu får på plats den här pusselbiten för att bygga Sverige mer stöttåligt, säger Carl-Oskar Bohlin (M), minister för civilt försvar. För cirka två år sedan beslutade regeringen att aktivera den så kallade civilplikten inom elförsörjningen, mot bakgrund av det förvärrade säkerhetsläget. Nu startar den första utbildningen i landet i Sjöbo. Först utbildas elektriker från Gotland. – Det känns stort att vi nu får på plats den här pusselbiten för att bygga Sverige mer stöttåligt, säger Carl-Oskar Bohlin (M), minister för civilt försvar, som välkomnade de första elektrikerna. Civilplikten innebär att totalt tusen elektriker kommer att kallas till obligatorisk utbildning på liknande premisser som värnplikten. Men istället för militär utbildning tränas de i att bland annat kunna reparera större elnät i händelse av krig. – Vi ser att sådan infrastruktur har varit en typisk måltavla i Ukraina, säger Simon Sellén, instruktör på utbildningen. Elektrikerna förväntas ta tjänstledigt under utbildningens 20 dagar mot en viss ersättning – något det finns blandade känslor kring. Möt elektrikerna som kallats in i videon. Publicerad5 november 2025 kl 11:43 SVT:s nyheter ska stå för saklighet och opartiskhet. Det vi publicerar ska vara sant och relevant. Vid akuta nyhetslägen kan det vara svårt att få alla fakta bekräftade, då ska vi berätta vad vi vet – och inte vet. Läs mer om hur vi arbetar.",https://www.svt.se/nyheter/lokalt/skane/tusen-elektriker-ska-laga-sveriges-el-i-handelse-av-krig,SVT,sweden,2
2024-11-21,DEBATT: Turkiet är ett paradis för svenska gängkriminella,"Turkiet tjänar pengar på svenska gängkriminella och struntar i hur många ungdomar som mördas i Sverige. Hur många unga svenskar ska behöva mista sitt liv innan justitieminister Gunnar Strömmer talar klarspråk till sin turkiske kollega? skriver Pierre Schori och Kurdo Baksi. Ljuduppspelningen är AI-genererad. Felaktigheter kan förekomma. Detta är en debattartikel. Det är skribenten som står för åsikterna i texten. DEBATT. Statsminister Ulf Kristersson har deklarerat att Sverige inte har kontroll över våldet. Många av ledarna och hjärnorna bakom den svenska gängkriminaliteten har flytt utomlands, och vissa även fått skydd. Enligt Polismyndigheten befinner sig nu 800 gängkriminella i utlandet och bedriver därifrån grovt organiserad brottslighet riktad mot vårt land. Det är dessa utlandsbaserade gängledare som nu också rekryterar pojkar mellan 13–16 år. En ljusglimt är att den svenska polisen på senare tid har lyckats hämta hem ett antal gängkriminella från ett par samarbetsvilliga länder. Så kunde till exempel ledaren för det tongivande kriminella Dalennätverket nyligen gripas i Mexiko och överlämnas till svensk polis. Irak utlämnade i oktober en känd gängkriminell – Poya Shafie greps på Arlanda. Sammanlagt har 30 gängkriminella kunnat överföras till Sverige. Nu måste också de övriga 770 svenska gängkriminella utlämnas till Sverige. Flera av de viktigaste av dessa finns i Turkiet. Men Turkiet har konsekvent ignorerat svenska utlämningskrav. Landets attityd framstår som absurd med tanke på att landets president Erdogan under processen för svenskt medlemskap i Nato gång på gång krävde att Sverige skulle utlämna upp mot 130 svensk-kurder och svensk-turkar, som mestadels är journalister, författare och akademiker, till Turkiet. De turkiska makthavarna är måna om att frihetsberöva oliktänkande men när det gäller gängkriminella gör de ingenting. Deras icke-agerande har gjort Turkiet till ett paradis för gängkriminella. De turkiska makthavarna tjänar pengar på denna kriminell",https://www.expressen.se/debatt/debatt-turkiet-ar-ett-paradis-for-svenska-gangkriminella/,Expressen,sweden,2
2024-05-22,Huvudbonader som kan stjäla showen,Förr en självklar accessoar – numera mest en kunglig angelägenhet. Livrustkammaren lyfter upp hatten i en utställning för modelejon och nostalgiker – och hoppas göra den trendig igen. Vi som har åldern inne minns hur våra mödrar klädde sig på 1950- och 1960-talet när de skulle ut på stan. De bar hatt. På den tiden var hatten närmast ett villkor för att dess bärare skulle kunna kallas dam. Och även om våra mödrars hattar knappast kunde mäta sig med dem som bars av kungahusets damer bjuder Livrustkammarens nya utställning ”Hatt couture” på en god portion nostalgi för den som var med när det begav sig.,https://www.svd.se/a/OoL9bq/livrustkammarens-nya-utstallning-hatt-couture-recenseras,SvD,sweden,2
2023-12-13,Dick Cheney är död,"Uppdaterad 16.05 | Publicerad 12.18 Han har kallats för USA:s mäktigaste vicepresident. Nu har Dick Cheney, 84, dött. ”Han lärde sina barn och barnbarn att älska sitt land”, skriver familjen i ett uttalande. Den republikanske ledaren dog under måndagskvällen i sviterna av en lunginflammation kombinerat med en hjärt- och kärlsjukdom, enligt hans familj. ”Hans älskade fru sedan 61 år, Lynne, hans döttrar, Liz och Mary, och andra familjemedlemmar var med honom när han gick bort”, skriver familjen i ett uttalande. Dick Cheney var vicepresident under George W. Bush mellan åren 2001 och 2009. Innan dess var han försvarsminister åt George Bush den äldre. Dick Cheney kallas av flera amerikanska medier för den mäktigaste vicepresidenten i USA:s historia. Bland annat beskrivs han som hjärnan bakom USA:s ”krig mot terrorism” efter 11 september-attackerna 2001, vilket ledde till invasionen av både Irak och Afghanistan. Kriget i Irak blev ett av USA:s blodigaste i modern tid, med hundratusentals döda irakier varav majoriteten civila. Även USA förlorade tusentals soldater. Trots detta kallade Cheney invasionen för ”lyckad” i ett tal på en militärbas i Bagdad i början av 2008. – Det har varit väl värt mödan, sa Cheney. Den konservative republikanen ska ha behållit sin partitillhörighet livet ut, men har under senare år varit starkt kritisk mot partikollegan Donald Trump. – Det har aldrig funnits en individ som är ett större hot mot vår republik än Donald Trump, sa han i en kampanjfilm inför presidentvalet 2024. Kort efteråt meddelade han att han skulle rösta på demokraternas kandidat Kamala Harris. Dick Cheney blev 84 år gammal.",https://www.aftonbladet.se/nyheter/a/bm9nwd/usa-s-tidigare-vicepresident-dick-cheney-ar-dod,Aftonbladet,sweden,2
2023-10-05,Ryske ikonens son tvingades åka sjuk,"Anton Johansson chevron-right Publicerad 00.07 Den ryske konståkningsikonen Jevgenij Plusjenkos 12-årige son var rejält sjuk. Ändå åkte han i en isshow i S:t Petersburg och fördes till sjukhus med ambulans. – Vi trodde det var över, säger Plusjenko till Sport-Express. Jevgenij Plusjenko och hans son Aleksander var en del av isshowen Törnrosa där Jevgenij spelade kungen och Aleksander spelade prinsen. Men dagen innan showen var Aleksander rejält dålig och hade 39 graders feber. Trots det beordrades 12-åringen att åka då det inte fanns någon ersättare. – Han hade feber hela natten. Vi försökte få ner febern och han var i fruktansvärt dåligt skick. Vi trodde det var över. Men vi hade inget val utan han var tvungen att åka, säger Plusjenko. Plusjenko, som har två OS-guld på meritlistan, säger att han själv tvingades att åka skridskor när han inte kände att han egentligen borde. – Hans mamma Yana sa rätt sak. Tänk om det är ett VM och du mår så här? Det finns inga ursäkter. Men vi stoppade i honom en massa mediciner och han åkte som en hjälte, säger Plusjenko. Efter showen tillkallades ambulans, något Plusjenko själv har lagt upp på sociala medier.",https://www.aftonbladet.se/sportbladet/a/kwq6w9/jevgenij-plusjenkos-son-tvingades-aka-sjuk,Aftonbladet,sweden,2
